Differential1,Differential2,Differential3,Emotion,Local_Timestamp
2183,1794,1951,Positive,2024-11-20 11:15:15.139
2511,2285,2474,Positive,2024-11-20 11:15:15.139
2143,1710,1872,Positive,2024-11-20 11:15:15.142
2621,2033,2229,Positive,2024-11-20 11:15:15.144
2406,2018,2138,Positive,2024-11-20 11:15:15.179
2393,1983,2105,Positive,2024-11-20 11:15:15.186
2654,2176,2419,Positive,2024-11-20 11:15:15.408
2348,1992,2105,Positive,2024-11-20 11:15:15.428
2670,2207,2435,Positive,2024-11-20 11:15:15.436
2214,1785,1967,Positive,2024-11-20 11:15:15.439
2506,2241,2500,Positive,2024-11-20 11:15:15.443
2136,1713,1879,Positive,2024-11-20 11:15:15.445
2744,2063,2272,Positive,2024-11-20 11:15:15.447
2459,2015,2150,Positive,2024-11-20 11:15:15.448
2388,1943,2096,Positive,2024-11-20 11:15:15.449
2691,2146,2365,Positive,2024-11-20 11:15:15.451
2213,1802,1968,Positive,2024-11-20 11:15:15.452
2494,2273,2501,Positive,2024-11-20 11:15:15.454
2158,1727,1895,Positive,2024-11-20 11:15:15.456
2661,2143,2415,Positive,2024-11-20 11:15:15.467
2439,2011,2127,Positive,2024-11-20 11:15:15.470
2413,1990,2107,Positive,2024-11-20 11:15:15.550
2430,2022,2143,Positive,2024-11-20 11:15:15.554
2437,2010,2112,Positive,2024-11-20 11:15:15.556
2737,1989,2358,Positive,2024-11-20 11:15:15.601
2227,1803,1977,Positive,2024-11-20 11:15:15.689
2517,2283,2526,Positive,2024-11-20 11:15:15.805
2130,1715,1872,Positive,2024-11-20 11:15:15.807
2644,2190,2486,Positive,2024-11-20 11:15:15.809
2476,2015,2099,Positive,2024-11-20 11:15:15.812
2369,2014,2098,Positive,2024-11-20 11:15:15.836
2817,2127,2293,Positive,2024-11-20 11:15:15.838
2222,1836,2010,Positive,2024-11-20 11:15:15.883
2520,2286,2560,Positive,2024-11-20 11:15:15.884
2144,1714,1886,Positive,2024-11-20 11:15:15.885
2604,2214,2509,Positive,2024-11-20 11:15:15.887
2435,2014,2125,Positive,2024-11-20 11:15:15.889
2416,2004,2102,Positive,2024-11-20 11:15:15.891
2416,2025,2154,Positive,2024-11-20 11:15:15.893
2430,1988,2113,Positive,2024-11-20 11:15:15.899
2777,2095,2286,Positive,2024-11-20 11:15:15.901
2224,1835,2003,Positive,2024-11-20 11:15:15.902
2478,2289,2560,Positive,2024-11-20 11:15:15.974
2124,1725,1877,Positive,2024-11-20 11:15:15.981
2572,2239,2518,Positive,2024-11-20 11:15:15.983
2405,2010,2121,Positive,2024-11-20 11:15:15.985
2423,2000,2162,Positive,2024-11-20 11:15:15.999
2725,2080,2312,Positive,2024-11-20 11:15:16.002
2287,1897,2065,Positive,2024-11-20 11:15:16.003
2511,2227,2560,Positive,2024-11-20 11:15:16.004
2126,1730,1904,Positive,2024-11-20 11:15:16.005
2492,2240,2462,Positive,2024-11-20 11:15:16.007
2379,1918,2075,Positive,2024-11-20 11:15:16.091
2497,2221,2501,Positive,2024-11-20 11:15:16.105
2395,1959,2121,Positive,2024-11-20 11:15:16.108
2414,1993,2105,Positive,2024-11-20 11:15:16.115
2693,2054,2185,Positive,2024-11-20 11:15:16.116
2346,1922,2096,Positive,2024-11-20 11:15:16.118
2607,2238,2541,Positive,2024-11-20 11:15:16.120
2185,1764,1913,Positive,2024-11-20 11:15:16.323
2481,2262,2468,Positive,2024-11-20 11:15:16.326
2266,1834,1955,Positive,2024-11-20 11:15:16.382
2491,2004,2180,Positive,2024-11-20 11:15:16.384
2563,2027,2147,Positive,2024-11-20 11:15:16.385
2346,1969,2113,Positive,2024-11-20 11:15:16.386
2577,2286,2523,Positive,2024-11-20 11:15:16.387
2130,1764,1969,Positive,2024-11-20 11:15:16.388
2436,2341,2478,Positive,2024-11-20 11:15:16.390
2131,1743,1877,Positive,2024-11-20 11:15:16.394
2461,2277,2462,Positive,2024-11-20 11:15:16.397
2203,1776,1913,Positive,2024-11-20 11:15:16.398
2489,1990,2127,Positive,2024-11-20 11:15:16.399
2473,2019,2156,Positive,2024-11-20 11:15:16.400
2421,2001,2133,Positive,2024-11-20 11:15:16.402
2569,2236,2443,Positive,2024-11-20 11:15:16.403
2221,1790,1952,Positive,2024-11-20 11:15:16.422
2447,2312,2479,Positive,2024-11-20 11:15:16.439
2151,1712,1882,Positive,2024-11-20 11:15:16.472
2614,1943,2219,Positive,2024-11-20 11:15:16.474
2484,2033,2141,Positive,2024-11-20 11:15:16.566
2371,1986,2102,Positive,2024-11-20 11:15:16.596
2652,2162,2409,Positive,2024-11-20 11:15:16.601
2217,1799,1966,Positive,2024-11-20 11:15:16.603
2590,2194,2459,Positive,2024-11-20 11:15:16.604
2205,1806,1953,Positive,2024-11-20 11:15:16.606
2458,2288,2476,Positive,2024-11-20 11:15:16.609
2138,1728,1899,Positive,2024-11-20 11:15:16.688
2676,1849,2268,Positive,2024-11-20 11:15:16.692
2386,2029,2053,Positive,2024-11-20 11:15:17.374
2370,2010,2094,Positive,2024-11-20 11:15:17.382
2672,2141,2369,Positive,2024-11-20 11:15:17.385
2223,1759,1965,Positive,2024-11-20 11:15:17.387
2500,2266,2496,Positive,2024-11-20 11:15:17.390
2125,1727,1882,Positive,2024-11-20 11:15:17.436
2719,2153,2277,Positive,2024-11-20 11:15:17.439
2410,2012,2131,Positive,2024-11-20 11:15:17.453
2420,2003,2111,Positive,2024-11-20 11:15:17.460
2725,2079,2276,Positive,2024-11-20 11:15:17.465
2246,1876,1975,Positive,2024-11-20 11:15:17.468
2660,2173,2383,Positive,2024-11-20 11:15:17.469
2221,1789,1936,Positive,2024-11-20 11:15:17.470
2484,2301,2496,Positive,2024-11-20 11:15:17.472
2101,1710,1877,Positive,2024-11-20 11:15:17.474
2719,2134,2361,Positive,2024-11-20 11:15:17.490
2428,2014,2133,Positive,2024-11-20 11:15:17.498
2359,2003,2162,Positive,2024-11-20 11:15:17.500
2760,2111,2361,Positive,2024-11-20 11:15:17.502
2211,1858,1998,Positive,2024-11-20 11:15:17.510
2560,2310,2521,Positive,2024-11-20 11:15:17.515
2138,1712,1885,Positive,2024-11-20 11:15:17.521
2587,2257,2578,Positive,2024-11-20 11:15:17.523
2469,2018,2139,Positive,2024-11-20 11:15:17.538
2359,1973,2095,Positive,2024-11-20 11:15:17.550
2748,2093,2272,Positive,2024-11-20 11:15:17.555
2404,1990,2111,Positive,2024-11-20 11:15:17.581
2820,2128,2291,Positive,2024-11-20 11:15:17.584
2229,1808,2000,Positive,2024-11-20 11:15:17.587
2513,2268,2536,Positive,2024-11-20 11:15:17.588
2130,1707,1886,Positive,2024-11-20 11:15:17.590
2499,2244,2468,Positive,2024-11-20 11:15:17.602
2401,2016,2135,Positive,2024-11-20 11:15:17.607
2360,1989,2105,Positive,2024-11-20 11:15:17.615
2798,2093,2230,Positive,2024-11-20 11:15:17.618
2287,1895,2064,Positive,2024-11-20 11:15:17.634
2560,2259,2526,Positive,2024-11-20 11:15:17.669
2159,1730,1909,Positive,2024-11-20 11:15:17.688
2499,2365,2448,Positive,2024-11-20 11:15:17.721
2367,1894,2042,Positive,2024-11-20 11:15:17.759
2475,1999,2106,Positive,2024-11-20 11:15:17.761
2398,2003,2140,Positive,2024-11-20 11:15:17.774
2415,1998,2111,Positive,2024-11-20 11:15:17.891
2705,2051,2302,Positive,2024-11-20 11:15:17.934
2285,1901,2079,Positive,2024-11-20 11:15:17.939
2560,2292,2534,Positive,2024-11-20 11:15:17.941
2177,1751,1921,Positive,2024-11-20 11:15:17.954
2475,2279,2482,Positive,2024-11-20 11:15:17.955
2315,1854,1982,Positive,2024-11-20 11:15:18.021
2452,2036,2123,Positive,2024-11-20 11:15:18.069
2562,2047,2141,Positive,2024-11-20 11:15:18.139
2389,1963,2112,Positive,2024-11-20 11:15:18.157
2620,2204,2521,Positive,2024-11-20 11:15:18.166
2185,1775,1936,Positive,2024-11-20 11:15:18.172
2506,2326,2479,Positive,2024-11-20 11:15:18.230
2192,1755,1913,Positive,2024-11-20 11:15:18.241
2495,2279,2470,Positive,2024-11-20 11:15:18.349
2269,1795,1954,Positive,2024-11-20 11:15:18.357
2483,2013,2159,Positive,2024-11-20 11:15:18.466
2543,2054,2141,Positive,2024-11-20 11:15:18.469
2317,1971,2111,Positive,2024-11-20 11:15:18.472
2565,2266,2493,Positive,2024-11-20 11:15:18.474
2174,1774,1936,Positive,2024-11-20 11:15:18.487
2431,2300,2462,Positive,2024-11-20 11:15:18.489
2162,1729,1883,Positive,2024-11-20 11:15:18.490
2535,2030,2174,Positive,2024-11-20 11:15:18.491
2469,2035,2173,Positive,2024-11-20 11:15:18.493
2413,1988,2103,Positive,2024-11-20 11:15:18.496
2618,2168,2424,Positive,2024-11-20 11:15:18.497
2198,1804,1958,Positive,2024-11-20 11:15:18.498
2492,2256,2495,Positive,2024-11-20 11:15:18.500
2115,1686,1862,Positive,2024-11-20 11:15:18.501
2516,2296,2476,Positive,2024-11-20 11:15:18.503
2160,1734,1891,Positive,2024-11-20 11:15:18.503
2616,2020,2179,Positive,2024-11-20 11:15:18.504
2505,2025,2148,Positive,2024-11-20 11:15:18.506
2412,1983,2100,Positive,2024-11-20 11:15:18.507
2637,2217,2451,Positive,2024-11-20 11:15:18.516
2198,1795,1943,Positive,2024-11-20 11:15:18.521
2517,2281,2498,Positive,2024-11-20 11:15:18.524
2146,1702,1901,Positive,2024-11-20 11:15:18.539
2772,2062,2348,Positive,2024-11-20 11:15:18.557
2464,2017,2136,Positive,2024-11-20 11:15:18.619
2381,2001,2096,Positive,2024-11-20 11:15:18.641
2703,2158,2359,Positive,2024-11-20 11:15:18.672
2201,1795,1953,Positive,2024-11-20 11:15:18.679
2493,2305,2506,Positive,2024-11-20 11:15:18.690
2193,1791,1954,Positive,2024-11-20 11:15:18.752
2495,2316,2484,Positive,2024-11-20 11:15:18.771
2113,1697,1856,Positive,2024-11-20 11:15:18.787
2751,2085,2351,Positive,2024-11-20 11:15:18.790
2440,2031,2139,Positive,2024-11-20 11:15:18.795
2407,1982,2100,Positive,2024-11-20 11:15:18.821
2741,2166,2314,Positive,2024-11-20 11:15:18.836
2235,1772,2000,Positive,2024-11-20 11:15:18.857
2525,2276,2526,Positive,2024-11-20 11:15:18.937
2123,1695,1888,Positive,2024-11-20 11:15:19.503
2638,2207,2456,Positive,2024-11-20 11:15:19.505
2356,2020,2135,Positive,2024-11-20 11:15:19.506
2400,1995,2113,Positive,2024-11-20 11:15:19.507
2803,2077,2271,Positive,2024-11-20 11:15:19.514
2271,1861,2031,Positive,2024-11-20 11:15:19.516
2801,2118,2330,Positive,2024-11-20 11:15:19.519
2238,1832,1990,Positive,2024-11-20 11:15:19.578
2495,2300,2560,Positive,2024-11-20 11:15:19.584
2143,1723,1898,Positive,2024-11-20 11:15:19.586
2624,2192,2463,Positive,2024-11-20 11:15:19.590
2443,2016,2143,Positive,2024-11-20 11:15:19.593
2407,1990,2122,Positive,2024-11-20 11:15:19.598
2746,2094,2263,Positive,2024-11-20 11:15:19.599
2242,1867,2029,Positive,2024-11-20 11:15:19.601
2506,2270,2540,Positive,2024-11-20 11:15:19.602
2104,1721,1889,Positive,2024-11-20 11:15:19.604
2560,2283,2474,Positive,2024-11-20 11:15:19.605
2481,1960,2150,Positive,2024-11-20 11:15:19.607
2473,1991,2111,Positive,2024-11-20 11:15:19.623
2654,2060,2192,Positive,2024-11-20 11:15:19.633
2387,1993,2105,Positive,2024-11-20 11:15:19.638
2755,2058,2205,Positive,2024-11-20 11:15:19.666
2288,1893,2064,Positive,2024-11-20 11:15:19.668
2506,2262,2504,Positive,2024-11-20 11:15:19.674
2142,1744,1907,Positive,2024-11-20 11:15:19.687
2474,2300,2460,Positive,2024-11-20 11:15:19.690
2385,1915,2033,Positive,2024-11-20 11:15:19.722
2386,2005,2101,Positive,2024-11-20 11:15:19.770
2566,2046,2163,Positive,2024-11-20 11:15:19.772
2347,1949,2121,Positive,2024-11-20 11:15:19.773
2537,1833,2523,Positive,2024-11-20 11:15:19.774
2191,1764,1942,Positive,2024-11-20 11:15:19.789
2481,2291,2462,Positive,2024-11-20 11:15:19.793
2210,1759,1915,Positive,2024-11-20 11:15:19.798
2482,2026,2163,Positive,2024-11-20 11:15:19.857
2517,2024,2143,Positive,2024-11-20 11:15:19.872
2477,1984,2102,Positive,2024-11-20 11:15:19.879
2581,2034,2160,Positive,2024-11-20 11:15:19.882
2347,1936,2105,Positive,2024-11-20 11:15:19.887
2566,2237,2514,Positive,2024-11-20 11:15:19.889
2161,1745,1910,Positive,2024-11-20 11:15:19.891
2482,2255,2464,Positive,2024-11-20 11:15:19.905
2255,1786,1935,Positive,2024-11-20 11:15:19.907
2492,1986,2148,Positive,2024-11-20 11:15:19.918
2534,2005,2171,Positive,2024-11-20 11:15:19.950
2407,2002,2114,Positive,2024-11-20 11:15:19.972
2532,2202,2442,Positive,2024-11-20 11:15:20.007
2173,1786,1945,Positive,2024-11-20 11:15:20.041
2529,2272,2479,Positive,2024-11-20 11:15:20.074
2157,1717,1863,Positive,2024-11-20 11:15:20.088
2577,2005,2188,Positive,2024-11-20 11:15:20.091
2185,1763,1930,Positive,2024-11-20 11:15:20.102
2445,1978,2218,Positive,2024-11-20 11:15:20.136
2500,2033,2146,Positive,2024-11-20 11:15:20.151
2384,2015,2110,Positive,2024-11-20 11:15:20.222
2569,2239,2421,Positive,2024-11-20 11:15:20.250
2190,1790,1955,Positive,2024-11-20 11:15:20.252
2500,2303,2496,Positive,2024-11-20 11:15:20.285
2145,1722,1901,Positive,2024-11-20 11:15:20.288
2594,2036,2213,Positive,2024-11-20 11:15:20.291
2413,1989,2130,Positive,2024-11-20 11:15:20.319
2378,1974,2105,Positive,2024-11-20 11:15:20.422
2690,2178,2381,Positive,2024-11-20 11:15:20.504
2227,1808,1973,Positive,2024-11-20 11:15:20.579
2521,2246,2493,Positive,2024-11-20 11:15:20.672
2131,1713,1872,Positive,2024-11-20 11:15:20.685
2483,2320,2491,Positive,2024-11-20 11:15:20.687
2128,1696,1859,Positive,2024-11-20 11:15:20.690
2773,2064,2271,Positive,2024-11-20 11:15:20.697
2481,2032,2130,Positive,2024-11-20 11:15:20.705
2392,1999,2115,Positive,2024-11-20 11:15:20.831
2745,2127,2358,Positive,2024-11-20 11:15:20.835
2219,1810,1984,Positive,2024-11-20 11:15:20.837
2511,2227,2534,Positive,2024-11-20 11:15:20.838
2106,1684,1885,Positive,2024-11-20 11:15:20.840
2648,1951,2399,Positive,2024-11-20 11:15:20.848
2436,2049,2139,Positive,2024-11-20 11:15:20.852
2399,1976,2177,Positive,2024-11-20 11:15:20.855
2785,2142,2281,Positive,2024-11-20 11:15:20.857
2229,1840,2021,Positive,2024-11-20 11:15:20.885
2528,2256,2541,Positive,2024-11-20 11:15:20.889
2338,1809,1982,Positive,2024-11-20 11:15:20.891
2529,2292,2522,Positive,2024-11-20 11:15:20.915
2113,1711,1872,Positive,2024-11-20 11:15:20.921
2638,2192,2499,Positive,2024-11-20 11:15:20.923
2453,1938,2136,Positive,2024-11-20 11:15:21.010
2462,2003,2099,Positive,2024-11-20 11:15:21.016
2831,2092,2256,Positive,2024-11-20 11:15:21.019
2256,1851,2032,Positive,2024-11-20 11:15:21.021
2560,2242,2536,Positive,2024-11-20 11:15:21.023
2117,1715,1869,Positive,2024-11-20 11:15:21.024
2514,2237,2482,Positive,2024-11-20 11:15:21.027
2477,2005,2147,Positive,2024-11-20 11:15:21.028
2440,1979,2131,Positive,2024-11-20 11:15:21.032
2693,2063,2189,Positive,2024-11-20 11:15:21.034
2320,1895,2075,Positive,2024-11-20 11:15:21.035
2530,2260,2545,Positive,2024-11-20 11:15:21.036
2259,1838,2027,Positive,2024-11-20 11:15:21.055
2516,2294,2560,Positive,2024-11-20 11:15:21.103
2123,1741,1891,Positive,2024-11-20 11:15:21.184
2477,2280,2468,Positive,2024-11-20 11:15:21.189
2336,2017,2137,Positive,2024-11-20 11:15:21.207
2417,1995,2124,Positive,2024-11-20 11:15:21.216
2756,2073,2197,Positive,2024-11-20 11:15:21.219
2333,1909,2079,Positive,2024-11-20 11:15:21.220
2539,2248,2567,Positive,2024-11-20 11:15:21.222
2142,1744,1904,Positive,2024-11-20 11:15:21.228
2542,2289,2466,Positive,2024-11-20 11:15:21.250
2314,1870,1986,Positive,2024-11-20 11:15:21.255
2445,2023,2132,Positive,2024-11-20 11:15:21.268
2529,2033,2156,Positive,2024-11-20 11:15:21.270
2371,1973,2112,Positive,2024-11-20 11:15:21.273
2692,2024,2169,Positive,2024-11-20 11:15:21.474
2353,1953,2111,Positive,2024-11-20 11:15:21.512
2529,2274,2541,Positive,2024-11-20 11:15:21.523
2160,1735,1920,Positive,2024-11-20 11:15:21.634
2517,2260,2469,Positive,2024-11-20 11:15:21.640
2208,1787,1906,Positive,2024-11-20 11:15:21.689
2569,1990,2120,Positive,2024-11-20 11:15:21.707
2475,1978,2136,Positive,2024-11-20 11:15:21.720
2361,2002,2112,Positive,2024-11-20 11:15:21.722
2604,2261,2501,Positive,2024-11-20 11:15:21.724
2160,1759,1933,Positive,2024-11-20 11:15:21.755
2484,2296,2471,Positive,2024-11-20 11:15:21.799
2109,1721,1875,Positive,2024-11-20 11:15:21.806
2616,2022,2180,Positive,2024-11-20 11:15:21.847
2374,2025,2147,Positive,2024-11-20 11:15:21.855
2559,2001,2160,Positive,2024-11-20 11:15:21.857
2453,2028,2137,Positive,2024-11-20 11:15:22.020
2413,2009,2111,Positive,2024-11-20 11:15:22.022
2580,2201,2478,Positive,2024-11-20 11:15:22.023
2176,1775,1991,Positive,2024-11-20 11:15:22.033
2534,2243,2488,Positive,2024-11-20 11:15:22.035
2143,1682,1876,Positive,2024-11-20 11:15:22.036
2649,2056,2232,Positive,2024-11-20 11:15:22.038
2489,2021,2131,Positive,2024-11-20 11:15:22.039
2435,1986,2102,Positive,2024-11-20 11:15:22.041
2640,2190,2370,Positive,2024-11-20 11:15:22.044
2210,1818,1974,Positive,2024-11-20 11:15:22.047
2483,2277,2499,Positive,2024-11-20 11:15:22.083
2154,1730,1889,Positive,2024-11-20 11:15:22.107
2735,2074,2395,Positive,2024-11-20 11:15:22.141
2097,1711,1862,Positive,2024-11-20 11:15:22.185
2719,2091,2230,Positive,2024-11-20 11:15:22.188
2456,2016,2137,Positive,2024-11-20 11:15:22.191
2361,1932,2079,Positive,2024-11-20 11:15:22.222
2709,2141,2364,Positive,2024-11-20 11:15:22.273
2226,1819,1978,Positive,2024-11-20 11:15:22.335
2485,2301,2497,Positive,2024-11-20 11:15:22.338
2113,1697,1878,Positive,2024-11-20 11:15:22.462
2674,2177,2419,Positive,2024-11-20 11:15:22.464
2494,2015,2128,Positive,2024-11-20 11:15:22.466
2425,1990,2111,Positive,2024-11-20 11:15:22.467
2797,1984,2232,Positive,2024-11-20 11:15:22.469
2243,1833,2001,Positive,2024-11-20 11:15:22.470
2492,2291,2541,Positive,2024-11-20 11:15:22.471
2118,1719,1884,Positive,2024-11-20 11:15:22.472
2569,2254,2525,Positive,2024-11-20 11:15:22.473
2137,1715,1879,Positive,2024-11-20 11:15:22.474
2657,2107,2445,Positive,2024-11-20 11:15:22.509
2424,2008,2135,Positive,2024-11-20 11:15:22.516
2387,1984,2090,Positive,2024-11-20 11:15:22.518
2749,2102,2302,Positive,2024-11-20 11:15:22.520
2219,1815,1979,Positive,2024-11-20 11:15:22.523
2510,2276,2530,Positive,2024-11-20 11:15:22.537
2113,1712,1879,Positive,2024-11-20 11:15:22.540
2594,2249,2551,Positive,2024-11-20 11:15:22.550
2447,2038,2098,Positive,2024-11-20 11:15:22.570
2406,1999,2125,Positive,2024-11-20 11:15:22.573
2816,2039,2265,Positive,2024-11-20 11:15:22.576
2288,1871,2056,Positive,2024-11-20 11:15:22.578
2575,2245,2560,Positive,2024-11-20 11:15:22.580
2127,1725,1893,Positive,2024-11-20 11:15:22.586
2531,2198,2545,Positive,2024-11-20 11:15:22.590
2160,1737,1902,Positive,2024-11-20 11:15:22.600
2537,2268,2475,Positive,2024-11-20 11:15:22.602
2416,2041,2126,Positive,2024-11-20 11:15:22.606
2415,1993,2105,Positive,2024-11-20 11:15:22.630
2727,2076,2214,Positive,2024-11-20 11:15:22.633
2299,1886,2066,Positive,2024-11-20 11:15:22.635
2516,2276,2560,Positive,2024-11-20 11:15:22.637
2159,1743,1884,Positive,2024-11-20 11:15:22.639
2511,2305,2462,Positive,2024-11-20 11:15:22.641
2320,1898,1999,Positive,2024-11-20 11:15:22.679
2422,2003,2119,Positive,2024-11-20 11:15:22.686
2575,2047,2150,Positive,2024-11-20 11:15:22.688
2339,1941,2112,Positive,2024-11-20 11:15:22.690
2525,2267,2521,Positive,2024-11-20 11:15:22.691
2325,1935,2099,Positive,2024-11-20 11:15:22.700
2521,2254,2569,Positive,2024-11-20 11:15:22.701
2144,1731,1889,Positive,2024-11-20 11:15:22.723
2459,2299,2468,Positive,2024-11-20 11:15:22.747
2199,1803,1928,Positive,2024-11-20 11:15:22.757
2571,1988,2122,Positive,2024-11-20 11:15:22.764
2532,2080,2147,Positive,2024-11-20 11:15:22.770
2374,1968,2123,Positive,2024-11-20 11:15:22.772
2596,2257,2519,Positive,2024-11-20 11:15:22.806
2135,1719,1926,Positive,2024-11-20 11:15:22.857
2461,2270,2466,Positive,2024-11-20 11:15:22.936
2130,1726,1887,Positive,2024-11-20 11:15:22.938
2560,1999,2148,Positive,2024-11-20 11:15:22.940
2459,2043,2143,Positive,2024-11-20 11:15:23.009
2416,2005,2094,Positive,2024-11-20 11:15:23.012
2383,2031,2102,Positive,2024-11-20 11:15:23.014
2386,2000,2128,Positive,2024-11-20 11:15:23.016
2573,2207,2492,Positive,2024-11-20 11:15:23.018
2187,1772,1949,Positive,2024-11-20 11:15:23.019
2530,2222,2488,Positive,2024-11-20 11:15:23.023
2169,1734,1876,Positive,2024-11-20 11:15:23.035
2599,2029,2180,Positive,2024-11-20 11:15:23.037
2477,2036,2033,Positive,2024-11-20 11:15:23.038
2340,1985,2104,Positive,2024-11-20 11:15:23.040
2637,2199,2403,Positive,2024-11-20 11:15:23.041
2205,1782,1955,Positive,2024-11-20 11:15:23.045
2491,2288,2500,Positive,2024-11-20 11:15:23.046
2134,1715,1886,Positive,2024-11-20 11:15:23.049
2812,2024,2334,Positive,2024-11-20 11:15:23.050
2427,2015,2102,Positive,2024-11-20 11:15:23.051
2414,2004,2122,Positive,2024-11-20 11:15:23.056
2420,2089,2150,Positive,2024-11-20 11:15:23.067
2432,1985,2087,Positive,2024-11-20 11:15:23.068
2671,2204,2458,Positive,2024-11-20 11:15:23.070
2238,1798,1969,Positive,2024-11-20 11:15:23.072
2500,2269,2481,Positive,2024-11-20 11:15:23.073
2117,1712,1872,Positive,2024-11-20 11:15:23.075
2720,2064,2112,Positive,2024-11-20 11:15:23.077
2429,2006,2135,Positive,2024-11-20 11:15:23.079
2357,1998,2092,Positive,2024-11-20 11:15:23.080
2734,2146,2353,Positive,2024-11-20 11:15:23.082
2197,1821,1982,Positive,2024-11-20 11:15:23.083
2502,2270,2506,Positive,2024-11-20 11:15:23.084
2096,1719,1881,Positive,2024-11-20 11:15:23.086
2764,2103,2343,Positive,2024-11-20 11:15:23.088
2438,2008,2128,Positive,2024-11-20 11:15:23.089
2728,2048,2222,Positive,2024-11-20 11:15:23.090
2478,2019,2137,Positive,2024-11-20 11:15:23.092
2408,1995,2110,Positive,2024-11-20 11:15:23.094
2748,2144,2358,Positive,2024-11-20 11:15:23.096
2227,1810,1984,Positive,2024-11-20 11:15:23.100
2504,2294,2496,Positive,2024-11-20 11:15:23.101
2102,1711,1884,Positive,2024-11-20 11:15:23.103
2729,2145,2374,Positive,2024-11-20 11:15:23.105
2416,2007,2144,Positive,2024-11-20 11:15:23.106
2352,1999,2042,Positive,2024-11-20 11:15:23.107
2808,2095,2292,Positive,2024-11-20 11:15:23.115
2233,1839,2016,Positive,2024-11-20 11:15:23.117
2542,2282,2528,Positive,2024-11-20 11:15:23.118
2112,1709,1872,Positive,2024-11-20 11:15:23.120
2638,2187,2474,Positive,2024-11-20 11:15:23.121
2101,1714,1878,Positive,2024-11-20 11:15:23.123
2682,2174,2446,Positive,2024-11-20 11:15:23.127
2458,2027,2137,Positive,2024-11-20 11:15:23.130
2432,2012,2127,Positive,2024-11-20 11:15:23.131
2762,2086,2264,Positive,2024-11-20 11:15:23.133
2272,1866,2035,Positive,2024-11-20 11:15:23.135
2521,2262,2532,Positive,2024-11-20 11:15:23.137
2147,1726,1927,Positive,2024-11-20 11:15:23.138
2575,2243,2512,Positive,2024-11-20 11:15:23.140
2444,2040,2130,Positive,2024-11-20 11:15:23.149
2422,2003,2110,Positive,2024-11-20 11:15:23.151
2714,1994,2187,Positive,2024-11-20 11:15:23.152
2274,1913,2085,Positive,2024-11-20 11:15:23.154
2541,2257,2560,Positive,2024-11-20 11:15:23.157
2153,1745,1925,Positive,2024-11-20 11:15:23.160
2521,2265,2538,Positive,2024-11-20 11:15:23.163
2154,1729,1904,Positive,2024-11-20 11:15:23.165
2518,2301,2476,Positive,2024-11-20 11:15:23.167
2407,1996,2138,Positive,2024-11-20 11:15:23.169
2458,1993,2113,Positive,2024-11-20 11:15:23.171
2587,2027,2157,Positive,2024-11-20 11:15:23.174
2352,1948,2111,Positive,2024-11-20 11:15:23.177
2572,2219,2579,Positive,2024-11-20 11:15:23.179
2134,1743,1911,Positive,2024-11-20 11:15:23.180
2479,2304,2475,Positive,2024-11-20 11:15:23.181
2302,1863,2006,Positive,2024-11-20 11:15:23.182
2482,1989,2116,Positive,2024-11-20 11:15:23.184
2539,1999,2146,Positive,2024-11-20 11:15:23.185
2411,1998,2117,Positive,2024-11-20 11:15:23.187
2572,2195,2519,Positive,2024-11-20 11:15:23.188
2174,1776,1956,Positive,2024-11-20 11:15:23.189
2570,2269,2528,Positive,2024-11-20 11:15:23.191
2160,1745,1914,Positive,2024-11-20 11:15:23.196
2513,2266,2478,Positive,2024-11-20 11:15:23.197
2324,1872,2014,Positive,2024-11-20 11:15:23.199
2464,2005,2127,Positive,2024-11-20 11:15:23.200
2495,2047,2155,Positive,2024-11-20 11:15:23.200
2407,1985,2115,Positive,2024-11-20 11:15:23.203
2569,2224,2601,Positive,2024-11-20 11:15:23.204
2198,1767,1937,Positive,2024-11-20 11:15:23.205
2501,2307,2519,Positive,2024-11-20 11:15:23.207
2192,1776,1925,Positive,2024-11-20 11:15:23.210
2567,2012,2165,Positive,2024-11-20 11:15:23.212
2441,2039,2127,Positive,2024-11-20 11:15:23.214
2366,1989,2112,Positive,2024-11-20 11:15:23.216
2617,2198,2443,Positive,2024-11-20 11:15:23.218
2401,1994,2099,Positive,2024-11-20 11:15:23.220
2622,2209,2462,Positive,2024-11-20 11:15:23.222
2244,1799,1954,Positive,2024-11-20 11:15:23.224
2493,2301,2473,Positive,2024-11-20 11:15:23.238
2143,1711,1889,Positive,2024-11-20 11:15:23.240
2624,2019,2199,Positive,2024-11-20 11:15:23.241
2470,2056,2120,Positive,2024-11-20 11:15:23.242
2371,1962,2107,Positive,2024-11-20 11:15:23.245
2702,2124,2436,Positive,2024-11-20 11:15:23.247
2198,1814,1968,Positive,2024-11-20 11:15:23.300
2488,2295,2480,Positive,2024-11-20 11:15:23.302
2137,1710,1891,Positive,2024-11-20 11:15:23.303
2539,2083,2277,Positive,2024-11-20 11:15:23.305
2481,2037,2141,Positive,2024-11-20 11:15:23.306
2468,2002,2106,Positive,2024-11-20 11:15:23.400
2478,2026,2131,Positive,2024-11-20 11:15:23.455
2389,1995,2109,Positive,2024-11-20 11:15:23.457
2687,2145,2309,Positive,2024-11-20 11:15:23.460
